"Time Step","Softwood Merchantable","Softwood Other","Softwood Foliage","Softwood Fine Roots","Softwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
376,29.21605301,12.96741486,4.032405853,1.794459939,8.465463638,4.0542049407959,1.02246975898743,4.51786708831787,0.664487838745117,3.05458283424377,21.2152118682861,75.7618789672852,2.77670502662659,0.80839592218399,0,0,
377,29.48989677,13.03574276,4.052100658,1.79826653,8.541992188,4.07076692581177,1.02486860752106,4.55140590667725,0.672355771064758,3.0590877532959,21.2172832489014,75.7501602172852,2.82554316520691,0.813425362110138,0,0,
378,29.75865364,13.10289955,4.071385384,1.801944971,8.617167473,4.08684778213501,1.0271760225296,4.58444595336914,0.680094122886658,3.06499266624451,21.2209777832031,75.7388687133789,2.87379002571106,0.818361341953278,0,0,
379,30.01989937,13.16827011,4.090088844,1.80546701,8.690306664,4.10246133804321,1.02939558029175,4.61697578430176,0.687700927257538,3.07224178314209,21.2262420654297,75.7280044555664,2.92143487930298,0.823203563690186,0,0,
380,30.27365112,13.23185349,4.108215332,1.808838606,8.761406898,4.11760568618774,1.03152740001678,4.64897298812866,0.695171535015106,3.0807797908783,21.2330207824707,75.7175598144531,2.96846079826355,0.827948808670044,0,0,
381,30.52235985,13.29424572,4.125945091,1.812096834,8.831150055,4.13229560852051,1.03357577323914,4.68042802810669,0.702504694461823,3.09055328369141,21.2412567138672,75.7075424194336,3.01485824584961,0.832597076892853,0,0,
382,30.76360512,13.35483074,4.143106461,1.815214396,8.898848534,4.14654445648193,1.03554451465607,4.71133279800415,0.709699273109436,3.10150933265686,21.2509002685547,75.6979370117188,3.06061863899231,0.837148487567902,0,0,
383,30.99983215,13.41421986,4.159876347,1.818226695,8.965185165,4.16036415100098,1.0374368429184,4.74167919158936,0.71675431728363,3.11359643936157,21.2618961334229,75.6887512207031,3.10573363304138,0.841602861881256,0,0,
384,31.2310524,13.47241592,4.176260948,1.821137547,9.030162811,4.17377853393555,1.03925895690918,4.77147197723389,0.723671913146973,3.12676429748535,21.2741985321045,75.6799774169922,3.15020251274109,0.845963060855865,0,0,
385,31.45484352,13.52878284,4.192085743,1.823919892,9.09308815,4.18679428100586,1.04101252555847,4.80070400238037,0.730450987815857,3.14096355438232,21.2877559661865,75.6716156005859,3.19401741027832,0.850228488445282,0,0,
386,31.67608261,13.58456516,4.207701683,1.826637506,9.15533638,4.19943141937256,1.04270219802856,4.82937955856323,0.737093567848206,3.15614628791809,21.3025226593018,75.6636581420898,3.23717856407166,0.854401648044586,0,0,
387,31.88747978,13.63790607,4.222595692,1.829203963,9.214848518,4.21169328689575,1.0443286895752,4.85749101638794,0.743598341941834,3.17226576805115,21.3184490203857,75.6560974121094,3.27967834472656,0.858481705188751,0,0,
388,32.09634018,13.6906538,4.237285137,1.831711173,9.273679733,4.22358274459839,1.04589307308197,4.88503265380859,0.74996417760849,3.18927621841431,21.3354911804199,75.6489410400391,3.32151007652283,0.862467885017395,0,0,
389,32.30024719,13.74217892,4.251600266,1.834131956,9.331142426,4.23513078689575,1.04740273952484,4.91202116012573,0.756196260452271,3.2071328163147,21.3536033630371,75.6421890258789,3.36268162727356,0.866365253925323,0,0,
390,32.49677277,13.79188156,4.265375137,1.836440682,9.386552811,4.24633550643921,1.04885685443878,4.93844890594482,0.762292921543121,3.2257924079895,21.3727416992188,75.6358261108398,3.40318632125854,0.870172441005707,0,0,
391,32.68835449,13.84036541,4.278781891,1.838668346,9.440595627,4.2571964263916,1.05025541782379,4.96430921554565,0.768252789974213,3.24521255493164,21.3928661346436,75.6298522949219,3.44301748275757,0.873888194561005,0,0,
392,32.87742615,13.88824081,4.291991234,1.840845227,9.493955612,4.26774024963379,1.05160486698151,4.9896183013916,0.774080753326416,3.26535201072693,21.413932800293,75.6242599487305,3.48218321800232,0.87751716375351,0,0,
393,33.0591507,13.93427753,4.304667473,1.842917204,9.545259476,4.27797555923462,1.05290687084198,5.01438045501709,0.779778122901917,3.28617095947266,21.4358997344971,75.6190643310547,3.52068448066711,0.881060540676117,0,0,
394,33.23595047,13.97909451,4.316981792,1.844914794,9.59519577,4.28789710998535,1.05415999889374,5.03858804702759,0.785343050956726,3.30763006210327,21.4587306976318,75.6142501831055,3.55851483345032,0.88451623916626,0,0,
395,33.41026306,14.02330208,4.3291049,1.846866369,9.644446373,4.29752683639526,1.05536949634552,5.062255859375,0.790779829025269,3.3296914100647,21.4823837280273,75.6098098754883,3.59568238258362,0.887888491153717,0,0,
396,33.57965469,14.06628323,4.340869427,1.848746419,9.692325592,4.30688333511353,1.05653870105743,5.08539772033691,0.796092510223389,3.35231828689575,21.5068244934082,75.6057510375977,3.63219523429871,0.891180753707886,0,0,
397,33.74173355,14.10743332,4.352110863,1.850530386,9.738153458,4.31595468521118,1.0576651096344,5.10800504684448,0.801278531551361,3.37547492980957,21.5320148468018,75.6020584106445,3.66804647445679,0.894390285015106,0,0,
398,33.90374756,14.1485796,4.363332748,1.852299213,9.783977509,4.3247594833374,1.05875253677368,5.13009119033813,0.806341707706451,3.39912676811218,21.557918548584,75.5987396240234,3.70324397087097,0.897520422935486,0,0,
399,34.05845642,14.18788719,4.374033451,1.853975058,9.827748299,4.33331203460693,1.05980384349823,5.15166854858398,0.811285436153412,3.42323994636536,21.5845050811768,75.5957794189453,3.73779559135437,0.900574147701263,0,0,
400,34.21068573,14.22657967,4.384549618,1.855611444,9.87083149,4.3416109085083,1.06081831455231,5.17273712158203,0.816109716892242,3.44778203964233,21.6117382049561,75.5931854248047,3.77170157432556,0.903550863265991,0,0,
401,34.35562134,14.26343155,4.39454937,1.857158065,9.911862373,4.34965515136719,1.06179594993591,5.19329738616943,0.820814609527588,3.47272157669067,21.6395854949951,75.5909576416016,3.80496168136597,0.906450271606445,0,0,
402,34.50051498,14.30028343,4.40453434,1.858693361,9.952890396,4.35745763778687,1.062739610672,5.21336078643799,0.825403094291687,3.49802756309509,21.6680145263672,75.5890808105469,3.83758330345154,0.909274995326996,0,0,
403,34.64052963,14.33590508,4.414171696,1.860166788,9.992548943,4.3650426864624,1.06365394592285,5.23294878005981,0.829881072044373,3.52367043495178,21.6969947814941,75.5875625610352,3.86958050727844,0.912030100822449,0,0,
404,34.77567673,14.37030697,4.423464298,1.861579657,10.03083801,4.37240266799927,1.06453680992126,5.25205898284912,0.834247648715973,3.54962158203125,21.7264976501465,75.5864028930664,3.90095257759094,0.914714097976685,0,0,
405,34.90595245,14.40347481,4.432412148,1.862932801,10.06775475,4.37953281402588,1.06538724899292,5.27068901062012,0.838501930236816,3.57585334777832,21.7564926147461,75.5855865478516,3.93169903755188,0.917325854301453,0,0,
406,35.03619385,14.43664551,4.441348076,1.864277363,10.10467339,4.38645458221436,1.06620979309082,5.28885889053345,0.842649400234222,3.60233879089355,21.7869491577148,75.5851135253906,3.96183300018311,0.91987007856369,0,0,
407,35.16157532,14.46858025,4.449941158,1.865563989,10.14021683,4.39318561553955,1.06700766086578,5.30658721923828,0.846694886684418,3.62905192375183,21.8178443908691,75.5849914550781,3.99136805534363,0.922350704669952,0,0,
408,35.28210449,14.4992981,4.458193779,1.866793513,10.17439747,4.39971351623535,1.06777787208557,5.32386922836304,0.850636541843414,3.65596795082092,21.8491516113281,75.5852127075195,4.02030229568481,0.924765467643738,0,0,
409,35.40019226,14.52939034,4.466270447,1.867991567,10.20788765,4.4060435295105,1.06852126121521,5.34071016311646,0.854475915431976,3.68306303024292,21.8808403015137,75.5857620239258,4.04864120483398,0.927115321159363,0,0,
410,35.51583481,14.55886841,4.474173069,1.869158506,10.24069214,4.41219091415405,1.06924104690552,5.35712671279907,0.858217298984528,3.71031332015991,21.9128875732422,75.5866394042969,4.07639741897583,0.929403841495514,0,0,
411,35.62664032,14.58712673,4.481738567,1.870270848,10.27213192,4.41815567016602,1.06993675231934,5.37312316894531,0.861861646175385,3.73769688606262,21.9452705383301,75.5878524780273,4.10357427597046,0.93163126707077,0,0,
412,35.73500443,14.61476231,4.489129543,1.87135303,10.30288124,4.42393827438354,1.07060837745667,5.3887038230896,0.865409672260284,3.76519179344177,21.9779663085938,75.5893936157227,4.13017797470093,0.933797836303711,0,0,
413,35.84094238,14.64178467,4.496349812,1.872406006,10.33294868,4.42955160140991,1.07125854492188,5.40388250350952,0.868865191936493,3.79277753829956,22.010950088501,75.5912551879883,4.15621852874756,0.935906589031219,0,0,
414,35.94444275,14.66818905,4.503397465,1.873429775,10.36232948,4.43500566482544,1.07188892364502,5.41867303848267,0.872231602668762,3.82043385505676,22.0441989898682,75.5934295654297,4.18170785903931,0.937960147857666,0,0,
415,36.04310989,14.693367,4.510109901,1.874401331,10.39034081,4.44029712677002,1.07249820232391,5.43307685852051,0.875508844852448,3.84814190864563,22.0776920318604,75.5959167480469,4.20664882659912,0.939957857131958,0,0,
416,36.13935089,14.71792984,4.516652584,1.875344992,10.41766739,4.44542217254639,1.07308566570282,5.44709444046021,0.878696858882904,3.87588334083557,22.1114101409912,75.5987167358398,4.23104476928711,0.941899120807648,0,0,
417,36.235569,14.74249554,4.523190022,1.876284361,10.44499397,4.45040369033813,1.07365584373474,5.46074914932251,0.881801784038544,3.903639793396,22.1453323364258,75.6018295288086,4.25491237640381,0.943789303302765,0,0,
418,36.32696152,14.76582813,4.529393196,1.877172828,10.47095203,4.455246925354,1.07420933246613,5.47405099868774,0.884826004505157,3.93139481544495,22.1794414520264,75.6052551269531,4.27826166152954,0.945630013942719,0,0,
419,36.4159317,14.78854084,4.535428047,1.878034234,10.49622345,4.4599437713623,1.07474410533905,5.48699760437012,0.887768626213074,3.95913243293762,22.213716506958,75.6089782714844,4.30109453201294,0.947419822216034,0,0,
420,36.50247955,14.81064796,4.541295052,1.878869057,10.52081299,4.46450042724609,1.07526135444641,5.49959850311279,0.890631973743439,3.98683667182922,22.248140335083,75.6130065917969,4.32341957092285,0.949160277843475,0,0,
421,36.58660889,14.83213234,4.546994209,1.879677653,10.54471588,4.46892213821411,1.07576191425323,5.51186275482178,0.89341801404953,4.01449251174927,22.2826957702637,75.6173324584961,4.34524536132813,0.950852751731873,0,0,
422,36.6683197,14.8530035,4.55252409,1.880460024,10.56793499,4.47321271896362,1.07624638080597,5.52379703521729,0.896128475666046,4.04208612442017,22.3173637390137,75.6219482421875,4.36658048629761,0.952498495578766,0,0,
423,36.74761581,14.87326717,4.557888508,1.881216884,10.59047031,4.47737455368042,1.07671523094177,5.53540897369385,0.898765087127686,4.06960344314575,22.3521289825439,75.6268615722656,4.38743209838867,0.954098463058472,0,0,
424,36.82449722,14.89291191,4.563086987,1.881947994,10.61232185,4.48141193389893,1.07716882228851,5.54670476913452,0.901329398155212,4.09703207015991,22.3869743347168,75.6320571899414,4.40780782699585,0.955653548240662,0,0,
425,36.90136337,14.91255379,4.568280697,1.882676482,10.63417149,4.48533821105957,1.07760977745056,5.557701587677,0.903825759887695,4.12435913085938,22.4218845367432,75.6375350952148,4.42772197723389,0.957167387008667,0,0,
426,36.97341156,14.93096447,4.573144436,1.883357286,10.6546526,4.4891529083252,1.07803726196289,5.56840419769287,0.906254887580872,4.15157270431519,22.4568462371826,75.6432952880859,4.447181224823,0.958640277385712,0,0,
427,37.04545212,14.94937611,4.578005791,1.884036064,10.67513371,4.49285459518433,1.07845103740692,5.57881641387939,0.908617615699768,4.17866230010986,22.4918479919434,75.6493301391602,4.46619129180908,0.960072219371796,0,0,
428,37.11267853,14.96656418,4.582540989,1.884667516,10.69424915,4.49644374847412,1.07885110378265,5.58894157409668,0.910914719104767,4.20561695098877,22.5268745422363,75.655647277832,4.4847583770752,0.961463451385498,0,0,
429,37.17989731,14.98374748,4.587071896,1.885297179,10.71336269,4.49991941452026,1.07923722267151,5.59878301620483,0.913146793842316,4.23242664337158,22.5619087219238,75.6622314453125,4.50288772583008,0.962814092636108,0,0,
430,37.24470901,15.00031853,4.591438293,1.885902524,10.73179245,4.50329399108887,1.07961177825928,5.6083550453186,0.915317475795746,4.25908184051514,22.5969409942627,75.669075012207,4.520592212677,0.964127242565155,0,0,
431,37.30951309,15.01688862,4.595802784,1.8865062,10.75022316,4.5065770149231,1.07997620105743,5.61767053604126,0.917429864406586,4.28557300567627,22.6319580078125,75.6761856079102,4.53788423538208,0.965405404567719,0,0,
432,37.36950302,15.03222466,4.599840164,1.887063503,10.7672863,4.50976419448853,1.08032917976379,5.62672996520996,0.91948401927948,4.31189155578613,22.6669502258301,75.6835632324219,4.55476808547974,0.966647863388062,0,0,
433,37.42948914,15.04757118,4.603875637,1.887619615,10.78434753,4.51285123825073,1.08066999912262,5.63553380966187,0.921479761600494,4.33802938461304,22.701904296875,75.6911926269531,4.57124757766724,0.967853963375092,0,0,
434,37.48706436,15.06229401,4.607748032,1.888152003,10.80072498,4.51584768295288,1.08100032806396,5.64409399032593,0.923420011997223,4.36397933959961,22.7368087768555,75.6990737915039,4.58733320236206,0.969026207923889,0,0,
435,37.54463959,15.07702065,4.611617088,1.888683081,10.81710434,4.5187611579895,1.08132147789001,5.65242147445679,0.92530745267868,4.38973379135132,22.771656036377,75.7072067260742,4.60303592681885,0.970166683197021,0,0,
436,37.59740829,15.09051991,4.615162373,1.889168739,10.83211708,4.52158546447754,1.08163189888,5.66051435470581,0.92714136838913,4.41528654098511,22.8064346313477,75.7155914306641,4.61835861206055,0.971273958683014,0,0,
437,37.65016937,15.10401821,4.618706226,1.889653444,10.84712982,4.52431535720825,1.08193063735962,5.66837120056152,0.928921103477478,4.4406304359436,22.8411331176758,75.7242202758789,4.63330459594727,0.972347378730774,0,0,
438,37.70292664,15.11751652,4.622247219,1.890136838,10.86214066,4.52697086334229,1.0822217464447,5.67601346969604,0.930652260780334,4.46575975418091,22.8757438659668,75.7330932617188,4.64789056777954,0.973391711711884,0,0,
439,37.75327682,15.13039494,4.625626564,1.890597343,10.87646675,4.52955627441406,1.08250534534454,5.68344926834106,0.932336747646332,4.49066925048828,22.9102573394775,75.7422027587891,4.66212511062622,0.974408328533173,0,0,
440,37.80123138,15.14266491,4.628841877,1.891034961,10.89011288,4.53206300735474,1.08277952671051,5.69067430496216,0.93397331237793,4.51535320281982,22.9446659088135,75.7515487670898,4.6760106086731,0.975395500659943,0,0,
441,37.84917831,15.15493393,4.632057667,1.891471624,10.90375805,4.53449535369873,1.08304524421692,5.69769668579102,0.935563743114471,4.53980731964111,22.9789600372314,75.7611236572266,4.6895546913147,0.976354539394379,0,0,
442,37.89472198,15.16659355,4.635110378,1.891885996,10.91672134,4.53685760498047,1.08330297470093,5.70452356338501,0.9371098279953,4.56402730941772,23.0131320953369,75.7709350585938,4.70276641845703,0.977286696434021,0,0,
443,37.94026184,15.17824078,4.638160706,1.892299175,10.92967987,4.53915309906006,1.08355343341827,5.71116065979004,0.938612937927246,4.58800840377808,23.0471744537354,75.7809677124023,4.71565341949463,0.978192985057831,0,0,
444,37.98340225,15.18928242,4.641050816,1.892690063,10.94195938,4.54138422012329,1.08379662036896,5.71761417388916,0.940074503421783,4.61174726486206,23.0810794830322,75.7912216186523,4.72822332382202,0.97907429933548,0,0,
445,38.02414322,15.19970894,4.643778324,1.893058658,10.95355511,4.54354095458984,1.08403062820435,5.72387838363647,0.941492676734924,4.63524103164673,23.1148414611816,75.8016967773438,4.74047565460205,0.979928433895111,0,0,
446,38.06488037,15.21013546,4.646505356,1.893426657,10.96515179,4.54562759399414,1.08425641059875,5.72995901107788,0.942868828773499,4.65848588943481,23.1484546661377,75.8123931884766,4.75241851806641,0.980756461620331,0,0,
447,38.10560989,15.22056293,4.649230003,1.893793821,10.97674561,4.54765892028809,1.08447670936584,5.73587226867676,0.944207370281219,4.68147850036621,23.1819095611572,75.8233032226563,4.76406478881836,0.981562316417694,0,0,
448,38.1439476,15.23037148,4.651793957,1.894138932,10.9876585,4.54963541030884,1.08469116687775,5.74162244796753,0.94550895690918,4.70421695709229,23.215202331543,75.8344192504883,4.77542161941528,0.982346177101135,0,0,
449,38.17987823,15.23957157,4.654197216,1.89446187,10.99788761,4.55154466629028,1.08489739894867,5.74720144271851,0.946771442890167,4.72669887542725,23.2483291625977,75.8457489013672,4.78648710250854,0.983105540275574,0,0,
450,38.21820831,15.24938679,4.656760693,1.894806027,11.00880146,4.55340194702148,1.08509814739227,5.75262498855591,0.947998762130737,4.74892234802246,23.2812805175781,75.8572769165039,4.79727411270142,0.983843922615051,0,0,
451,38.25174332,15.257967,4.65900135,1.895106673,11.01834679,4.55520582199097,1.08529317378998,5.75789546966553,0.949191510677338,4.7708854675293,23.3140544891357,75.869010925293,4.80778837203979,0.984561502933502,0,0,
452,38.28767014,15.26716423,4.661401272,1.895428181,11.0285759,4.55695629119873,1.08548212051392,5.76301574707031,0.950350046157837,4.79258632659912,23.3466453552246,75.8809356689453,4.81803560256958,0.985258340835571,0,0,
453,38.32120132,15.27575397,4.663641453,1.895727873,11.03812504,4.55866527557373,1.0856671333313,5.76799917221069,0.951478004455566,4.81402444839478,23.3790473937988,75.8930587768555,4.82802724838257,0.985937595367432,0,0,
454,38.35233307,15.28372002,4.665719509,1.896005988,11.04698849,4.5603175163269,1.0858451128006,5.77283573150635,0.952572524547577,4.83519792556763,23.4112567901611,75.9053726196289,4.83776140213013,0.986595988273621,0,0,
455,38.38346481,15.2916975,4.667798996,1.896283627,11.05585289,4.56191396713257,1.08601641654968,5.77752780914307,0.953633844852448,4.85610675811768,23.4432716369629,75.9178771972656,4.84724140167236,0.987233579158783,0,0,
456,38.41459656,15.2996645,4.669876575,1.896560788,11.06471729,4.56346654891968,1.08618330955505,5.78208780288696,0.95466536283493,4.87674951553345,23.4750823974609,75.9305725097656,4.85647964477539,0.987853586673737,0,0,
457,38.44332504,15.30702114,4.671794891,1.896816492,11.07289982,4.56497287750244,1.08634507656097,5.78651666641235,0.95566713809967,4.89712619781494,23.5066890716553,75.9434509277344,4.86547899246216,0.988455474376678,0,0,
458,38.47205734,15.31437969,4.673709869,1.897071838,11.08108139,4.56643104553223,1.08650135993958,5.7908148765564,0.956639170646667,4.917236328125,23.5380897521973,75.9565124511719,4.87424373626709,0.989039123058319,0,0,
459,38.50078964,15.32173824,4.675626755,1.897326946,11.08926201,4.56785154342651,1.0866539478302,5.79499435424805,0.957584619522095,4.93707990646362,23.569278717041,75.9697494506836,4.88278436660767,0.989607095718384,0,0,
460,38.52711868,15.32847881,4.677382946,1.897560596,11.0967617,4.5692310333252,1.08680200576782,5.79905462265015,0.958502948284149,4.95665693283081,23.6002540588379,75.9831619262695,4.89110374450684,0.990158915519714,0,0,
461,38.55345535,15.33522701,4.679139614,1.897793889,11.10426235,4.57056617736816,1.08694493770599,5.80299520492554,0.959394037723541,4.97596740722656,23.631010055542,75.9967498779297,4.89920473098755,0.990693867206573,0,0,
462,38.57978821,15.34196472,4.680894852,1.898026705,11.11176109,4.57186698913574,1.08708453178406,5.80682706832886,0.960260689258575,4.9950122833252,23.6615467071533,76.0105133056641,4.90709686279297,0.991214573383331,0,0,
463,38.6037178,15.34809971,4.682489872,1.89823854,11.11857796,4.57312917709351,1.08721971511841,5.81054830551147,0.961102247238159,5.01379203796387,23.6918601989746,76.0244369506836,4.91478300094604,0.991720080375671,0,0,
464,38.62765884,15.35422707,4.684084415,1.898450017,11.12539577,4.57434940338135,1.0873498916626,5.81415748596191,0.961918413639069,5.03230714797974,23.7219486236572,76.0385208129883,4.92226505279541,0.992209792137146,0,0,
465,38.65158844,15.36035633,4.685678482,1.898661137,11.13221169,4.57553625106812,1.08747684955597,5.81766557693481,0.96271163225174,5.05055856704712,23.7518100738525,76.0527725219727,4.92955207824707,0.992685973644257,0,0,
466,38.67313004,15.36587715,4.687113285,1.898851156,11.13834763,4.57668542861938,1.08759951591492,5.82106971740723,0.963481247425079,5.06854724884033,23.7814388275146,76.0671691894531,4.93664598464966,0.993147730827332,0,0,
467,38.69467163,15.37138653,4.688547611,1.899040937,11.14448166,4.57779359817505,1.0877171754837,5.82436847686768,0.964226722717285,5.08627414703369,23.8108367919922,76.0817337036133,4.94354820251465,0.993594288825989,0,0,
468,38.7162056,15.3769083,4.689981937,1.899230719,11.15061665,4.57886981964111,1.08783161640167,5.82757091522217,0.964950442314148,5.10374021530151,23.8400020599365,76.0964508056641,4.95026731491089,0.994027674198151,0,0,
469,38.73774338,15.38241959,4.691415787,1.899420023,11.15675163,4.57992124557495,1.08794391155243,5.83068609237671,0.965654730796814,5.12094688415527,23.868932723999,76.1113204956055,4.95681142807007,0.994450032711029,0,0,
470,38.75688171,15.38732243,4.692689896,1.899588227,11.16220188,4.58094024658203,1.0880526304245,5.83371067047119,0.966338455677032,5.13789558410645,23.8976268768311,76.1263275146484,4.96318197250366,0.994859993457794,0,0,
471,38.77841949,15.39283848,4.694122791,1.899777532,11.16833687,4.5819354057312,1.08815920352936,5.8366527557373,0.967003703117371,5.1545877456665,23.9260845184326,76.141487121582,4.96938610076904,0.995259404182434,0,0,
472,38.79516602,15.39713383,4.695237637,1.899924517,11.17310905,4.58289909362793,1.08826208114624,5.83950853347778,0.967649400234222,5.17102527618408,23.9543037414551,76.1567840576172,4.97542476654053,0.995646893978119,0,0,
473,38.81431198,15.40203667,4.696511745,1.900092483,11.17856216,4.58382701873779,1.08836042881012,5.84227466583252,0.968274414539337,5.18720960617065,23.9822807312012,76.1722183227539,4.98129796981812,0.996021270751953,0,0,
474,38.83345413,15.40693474,4.697784424,1.900260329,11.18401432,4.58473873138428,1.08845794200897,5.844970703125,0.9688840508461,5.20314264297485,24.0100193023682,76.1877975463867,4.98702049255371,0.996387362480164,0,0,
475,38.85019684,15.41123009,4.698898792,1.900406957,11.18878555,4.58562612533569,1.08855271339417,5.84759140014648,0.969476819038391,5.21882629394531,24.0375175476074,76.2035064697266,4.992591381073,0.996743440628052,0,0,
476,38.86694336,15.41552258,4.700013638,1.900553584,11.19355679,4.58648252487183,1.08864378929138,5.85013246536255,0.970051288604736,5.23426246643066,24.0647735595703,76.219352722168,4.99801063537598,0.997088193893433,0,0,
477,38.88368988,15.41980553,4.701126099,1.900699973,11.19832611,4.58731412887573,1.08873224258423,5.85260105133057,0.970609486103058,5.2494535446167,24.0917854309082,76.2353286743164,5.00328540802002,0.997423112392426,0,0,
478,38.89804077,15.42348671,4.702080727,1.900825739,11.20241547,4.58811521530151,1.0888170003891,5.85499238967896,0.971149921417236,5.26440095901489,24.1185550689697,76.2514266967773,5.00841474533081,0.997746884822845,0,0,
479,38.91478729,15.42777348,4.703193665,1.900971889,11.20718384,4.58889293670654,1.08889925479889,5.85731363296509,0.97167444229126,5.27910709381104,24.1450805664063,76.2676467895508,5.01340532302856,0.998061120510101,0,0,
480,38.929142,15.43144989,4.704148769,1.901097417,11.2112751,4.58965158462524,1.08897984027863,5.85957050323486,0.972184658050537,5.29357385635376,24.1713638305664,76.2839965820313,5.0182638168335,0.998367071151733,0,0,
481,38.94348907,15.43512917,4.705101967,1.901222587,11.2153635,4.59038352966309,1.08905732631683,5.86175870895386,0.972679018974304,5.30780363082886,24.1974010467529,76.3004608154297,5.02298831939697,0.998663067817688,0,0,
482,38.95783997,15.43879986,4.706055164,1.901347637,11.21945,4.59109544754028,1.08913278579712,5.86388349533081,0.97315913438797,5.32179880142212,24.2231941223145,76.3170471191406,5.02758550643921,0.998950660228729,0,0,
483,38.97219467,15.44248199,4.707009315,1.901473045,11.22354126,4.5917911529541,1.08920681476593,5.86595106124878,0.973626554012299,5.33556175231934,24.2487449645996,76.3337478637695,5.03206014633179,0.999231040477753,0,0,
484,38.98415375,15.4455471,4.70780468,1.901577115,11.22694874,4.59246253967285,1.08927798271179,5.86795520782471,0.974079430103302,5.3490948677063,24.2740516662598,76.3505630493164,5.03641176223755,0.999502420425415,0,0,
485,38.99850464,15.44922543,4.708758354,1.901702166,11.23103905,4.59311485290527,1.08934712409973,5.86990213394165,0.974519371986389,5.36240005493164,24.2991142272949,76.3674850463867,5.04064512252808,0.999765992164612,0,0,
486,39.0104599,15.45228195,4.709551811,1.901806235,11.23444366,4.59375286102295,1.08941495418549,5.87179613113403,0.9749476313591,5.37548017501831,24.3239345550537,76.384521484375,5.04476642608643,1.00002300739288,0,0,
487,39.02241898,15.45534801,4.710346699,1.901910424,11.23785114,4.59436702728271,1.08947992324829,5.8736310005188,0.975362360477448,5.38833808898926,24.3485107421875,76.4016647338867,5.04877281188965,1.00027143955231,0,0,
488,39.03437805,15.45841503,4.711140156,1.902014494,11.24125862,4.59496355056763,1.08954298496246,5.87541198730469,0.975764989852905,5.40097522735596,24.3728466033936,76.4189071655273,5.0526704788208,1.00051259994507,0,0,
489,39.04633713,15.46148109,4.711935997,1.902118564,11.24466801,4.59554529190063,1.08960485458374,5.87714433670044,0.976156651973724,5.41339492797852,24.3969402313232,76.4362564086914,5.05646276473999,1.00074744224548,0,0,
490,39.05590057,15.46392822,4.712570667,1.902201533,11.24739075,4.59610414505005,1.08966362476349,5.87882137298584,0.976535558700562,5.42559957504272,24.4207916259766,76.4536972045898,5.0601487159729,1.00097417831421,0,0,
491,39.06785965,15.46699524,4.713364124,1.902305484,11.25079918,4.59664535522461,1.0897204875946,5.88044786453247,0.976902842521667,5.43759107589722,24.4444007873535,76.4712448120117,5.0637321472168,1.00119388103485,0,0,
492,39.0774231,15.46944332,4.713998318,1.902388692,11.25352383,4.59717273712158,1.08977627754211,5.88202857971191,0.977259933948517,5.44937229156494,24.4677696228027,76.488883972168,5.06721878051758,1.00140762329102,0,0,
493,39.08699036,15.47189331,4.714634418,1.902471662,11.25624943,4.59767770767212,1.08982908725739,5.88355588912964,0.977604687213898,5.46094608306885,24.4908981323242,76.5066223144531,5.07060480117798,1.00161325931549,0,0,
494,39.0965538,15.47435093,4.715269566,1.902554631,11.25897598,4.59816455841064,1.08987998962402,5.88503456115723,0.97793835401535,5.47231483459473,24.5137901306152,76.5244522094727,5.07389450073242,1.00181210041046,0,0,
495,39.10611725,15.4767952,4.715904236,1.90263772,11.26169968,4.59863805770874,1.08992969989777,5.88646936416626,0.97826212644577,5.48348093032837,24.5364418029785,76.542366027832,5.07709360122681,1.00200510025024,0,0,
496,39.11568069,15.47924328,4.716538906,1.90272069,11.26442432,4.59910106658936,1.08997869491577,5.887864112854,0.978577077388763,5.49444723129272,24.5588569641113,76.5603561401367,5.08020496368408,1.00219297409058,0,0,
497,39.12524796,15.48169422,4.7171731,1.902803659,11.26715088,4.59955549240112,1.09002721309662,5.88922262191772,0.978883981704712,5.50521612167358,24.5810356140137,76.5784454345703,5.08323287963867,1.00237667560577,0,0,
498,39.1348114,15.48414898,4.717808247,1.902886629,11.26987648,4.60000324249268,1.0900753736496,5.89054822921753,0.979183673858643,5.51578998565674,24.6029815673828,76.5966110229492,5.086181640625,1.00255680084229,0,0,
499,39.14198303,15.4859848,4.71828413,1.902948737,11.2719202,4.60043430328369,1.09012115001678,5.89183235168457,0.979474008083344,5.52617216110229,24.6246929168701,76.6148681640625,5.08904695510864,1.00273084640503,0,0,
500,39.15155029,15.48843479,4.718919754,1.903031588,11.27464485,4.60085248947144,1.09016525745392,5.89307928085327,0.979755818843842,5.53636503219604,24.6461715698242,76.6332015991211,5.09183311462402,1.00289976596832,0,0,
501,39.15872192,15.49027348,4.719395638,1.903093696,11.27668953,4.60126066207886,1.09020853042603,5.89429187774658,0.980030000209808,5.54637098312378,24.6674194335938,76.6516036987305,5.09454345703125,1.0030642747879,0,0,
502,39.16589737,15.49211216,4.719871521,1.903155804,11.27873421,4.60164833068848,1.09024906158447,5.89546203613281,0.980294227600098,5.55619287490845,24.6884346008301,76.6700820922852,5.09717416763306,1.00322222709656,0,0,
